,id,CompanyName,Pay,Career,Stacks,Job,MainData,WorkLocation,DeadLind,시간
0,210121,스펙터,"[5000, 10000]","[3, 8]","['Docker', 'REST API', 'DRF(Django REST framework)', 'Ajax', 'Django', 'Python', 'jQuery', 'JavaScript']","['서버/백엔드', ' 웹 풀스택']","<div class=""yO7TZRtCO7sznD0Csuw_""><section><h5 class=""M7i0c3SgWr1QMhIricKz"">업무 소개</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""1""><strong data-nodeid=""16"">✔ 담당하시게 될 업무는 'Back-end 개발' 입니다.</strong></p>
<ul data-nodeid=""2"">
<li data-nodeid=""3"">
<p data-nodeid=""4"">스펙터 서비스 및 어드민 백엔드 API를 개발합니다.</p>
</li>
<li data-nodeid=""5"">
<p data-nodeid=""6"">확장성, 안정성, 완결성을 고려한 비즈니스 로직 설계하고 구현합니다.</p>
</li>
<li data-nodeid=""7"">
<p data-nodeid=""8"">기존 서비스 유지/보수를 담당합니다.</p>
</li>
</ul>
</div></div></section><section><h5 class=""M7i0c3SgWr1QMhIricKz"">자격 조건</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""20""><strong data-nodeid=""37"">✔ 어디 이런 분 없나요?</strong></p>
<ul data-nodeid=""21"">
<li data-nodeid=""22"">
<p data-nodeid=""23"">Python / Django를 이용한 자사 서비스 설계 및 개발 경험이 있으신 분</p>
</li>
<li data-nodeid=""24"">
<p data-nodeid=""25"">AWS나 클라우드 서비스를 운영해본 경험이 있는 분</p>
</li>
<li data-nodeid=""26"">
<p data-nodeid=""27"">Git &amp; Github를 이용한 코드리뷰 / 협업에 익숙하신 분</p>
</li>
<li data-nodeid=""28"">
<p data-nodeid=""29"">데이터베이스 설계 및 활용에 대한 이해도를 갖고 계신 분</p>
</li>
<li data-nodeid=""30"">
<p data-nodeid=""31"">클린 코드에 대한 끝없는 욕구가 있으신 분</p>
</li>
<li data-nodeid=""32"">
<p data-nodeid=""33"">주도적인 일정관리와 책임감을 갖고 계신 분</p>
</li>
</ul>
</div></div></section><section><h5 class=""M7i0c3SgWr1QMhIricKz"">우대사항</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""46""><strong data-nodeid=""71"">✔ 이런 경험 가지신 분, 레드카펫 깔아드립니다.</strong></p>
<ul data-nodeid=""47"">
<li data-nodeid=""48"">
<p data-nodeid=""49"">Java/ Spring/ SpringBoot를 이용한 자사 서비스 설계 및 개발 경험이 있으신 분</p>
</li>
<li data-nodeid=""50"">
<p data-nodeid=""51"">Jquery / Ajax 를 이용한 웹개발 경험을 보유 하신 분</p>
</li>
<li data-nodeid=""52"">
<p data-nodeid=""53"">SQL에 대한 이해 및 개발 경험이 있는 분</p>
</li>
<li data-nodeid=""54"">
<p data-nodeid=""55"">이커머스 및 플랫폼 서비스 end-to-end 개발 경험이 있으신 분</p>
</li>
<li data-nodeid=""56"">
<p data-nodeid=""57"">긍정적이고 적극적인 커뮤니케이션 스킬이 있으신 분</p>
</li>
<li data-nodeid=""58"">
<p data-nodeid=""59"">지식 공유 및 피드백 문화를 지향하시는 분</p>
</li>
<li data-nodeid=""60"">
<p data-nodeid=""61""><strong data-nodeid=""81"">5인 이상 팀 구성 경험이 있으신 분</strong></p>
</li>
</ul>
<p data-nodeid=""62""><br/>
<strong data-nodeid=""89"">[개발환경]</strong></p>
<ul data-nodeid=""63"">
<li data-nodeid=""64"">
<p data-nodeid=""65"">주요 기술 : Python, Django, DRF, PostgreSQL</p>
</li>
<li data-nodeid=""66"">
<p data-nodeid=""67"">업무 도구 : Github, Jira, Notion, Teams, Figma</p>
</li>
</ul>
</div></div></section><section><!--v-if--><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""92""><strong data-nodeid=""180"">우리와 함께 채용시장을 혁신하고 인재검증 플랫폼을 만들어 갈 스펙터人 을 찾습니다!</strong></p>
<p data-nodeid=""93""><span class=""colour"" style=""color:rgb(40, 50, 60)""><strong data-nodeid=""190"">✔</strong> </span>로켓성장 중인 팀스펙터는<br/>
<br/></p>
<ul data-nodeid=""94"">
<li data-nodeid=""95"">
<p data-nodeid=""96""><strong data-nodeid=""195"">전세계 최초 유일무이한 인재검증 플랫폼</strong>을 개발한 HR Tech 스타트업</p>
</li>
<li data-nodeid=""97"">
<p data-nodeid=""98"">런칭 1.5년만에 누적투자액 83억원 (시리즈 A 65억), 기업고객 1,800개를 만든 회사!</p>
</li>
</ul>
<p data-nodeid=""99""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">이 정도 회사면, 꽤 괜찮지 않나요?</span></p>
<p data-nodeid=""100""><span class=""colour"" style=""color:rgb(40, 50, 60)"">스펙터는 Early-stage 스타트업 입니다.</span><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">매일같이 중장기 방향성에 대해 모두 머리를 맞대고 토론하고, 시도하고, 성취하고 있습니다.</span></p>
<p data-nodeid=""101"">또한 지난 8월, Series A 투자유치를 마무리하여 누적투자금은 총 83억원 입니다.<br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">성공을 위한 로켓은 준비되었으니, 이제 탑승할 일만 남았습니다!</span></p>
<p data-nodeid=""102""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)""><strong data-nodeid=""224"">✔</strong></span>팀 스펙터의 문화</p>
<ul data-nodeid=""103"">
<li data-nodeid=""104"">
<p data-nodeid=""105"">모두가 뚜렷한 목표를 공유하며 엄청난 추진력을 가지고 One Team 으로 일합니다.</p>
</li>
<li data-nodeid=""106"">
<p data-nodeid=""107"">팀별 Daily Scrum과, 1 on 1 등, 원활하게 소통하고, 자유로운 피드백을 서로 나누며 매일 매일 성장하고 있습니다.</p>
</li>
<li data-nodeid=""108"">
<p data-nodeid=""109"">직급 X, 영어호칭을 사용하며 수평적 / 자율적인 문화를 지향합니다.</p>
</li>
<li data-nodeid=""110"">
<p data-nodeid=""111"">사람이 최우선이다. 온보딩에 올인하는 팀스펙터! CEO의 웰컴 메시지와 전 멤버들의 손편지는 기본, 온보딩 프로그램을 통해 소프트 랜딩을 돕습니다.</p>
</li>
</ul>
<p data-nodeid=""112""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">스펙터와 함께 고속 성장하실 분들, 지금 탑승하세요!</span></p>
<p data-nodeid=""113""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)""><strong data-nodeid=""244"">✔ 열심히 일한 스펙터人, 남부럽지 않게 대우받을 자격이 있습니다.</strong></span></p>
<p data-nodeid=""114""><span class=""colour"" style=""color:rgb(40, 50, 60)"">1) 좋은 인재를 모시려면 확실한 보상은 필수죠.</span></p>
<ul data-nodeid=""115"">
<li data-nodeid=""116"">
<p data-nodeid=""117""><span class=""colour"" style=""color:rgb(40, 50, 60)"">연봉, 솔직히 진짜 중요합니다. 절대 부족하지 않게 책정합니다.</span></p>
</li>
<li data-nodeid=""118"">
<p data-nodeid=""119""><span class=""colour"" style=""color:rgb(40, 50, 60)"">분기별 성과에 따른 인센티브 제도 시행 중입니다.</span></p>
</li>
</ul>
<p data-nodeid=""120""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">2) 업무에 집중할 수 있는 사무실 환경, 대표님이 가장 강조합니다.</span></p>
<ul data-nodeid=""121"">
<li data-nodeid=""122"">
<p data-nodeid=""123""><span class=""colour"" style=""color:rgb(40, 50, 60)"">업무 효율을 Maximize할 수 있는 최상급 장비 지원합니다. (맥북프로, 커브드모니터 등)</span></p>
</li>
<li data-nodeid=""124"">
<p data-nodeid=""125""><span class=""colour"" style=""color:rgb(40, 50, 60)"">원하는 간식은 쿠팡 장바구니에 담아주세요. 무제한 제공!</span></p>
</li>
<li data-nodeid=""126"">
<p data-nodeid=""127""><span class=""colour"" style=""color:rgb(40, 50, 60)"">성장을 위한 교육비 &amp; 도서비, 아낌없이 지원합니다.</span></p>
</li>
<li data-nodeid=""128"">
<p data-nodeid=""129""><span class=""colour"" style=""color:rgb(40, 50, 60)"">강남역 도보 5분거리, 강남대로가 보이는 반짝반짝한 새 빌딩에 오피스가 위치합니다.</span></p>
</li>
<li data-nodeid=""130"">
<p data-nodeid=""131""><span class=""colour"" style=""color:rgb(40, 50, 60)"">10 to 7 출퇴근으로 지옥철을 피합시다.</span></p>
</li>
</ul>
<p data-nodeid=""132""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">3) 휴가 &amp; 경조사는 더욱 신경써서 챙깁니다.</span></p>
<ul data-nodeid=""133"">
<li data-nodeid=""134"">
<p data-nodeid=""135""><span class=""colour"" style=""color:rgb(40, 50, 60)"">장기근속자 리프레시 휴가 제도 운영 중입니다. (2주/1개월, 당연히 유급)</span></p>
</li>
<li data-nodeid=""136"">
<p data-nodeid=""137""><span class=""colour"" style=""color:rgb(40, 50, 60)"">본인/ 부모님/ 배우자/ 이성친구 생일 모두 조기퇴근! 행복한 시간 보내시기 바랍니다!</span></p>
</li>
<li data-nodeid=""138"">
<p data-nodeid=""139""><span class=""colour"" style=""color:rgb(40, 50, 60)"">명절선물, 기본이 한우!</span></p>
</li>
<li data-nodeid=""140"">
<p data-nodeid=""141""><span class=""colour"" style=""color:rgb(40, 50, 60)"">경조휴가도 물론 당연히 있습니다.</span></p>
</li>
</ul>
<p data-nodeid=""142""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">4) 눈치X, 스트레스X, 우리는 자유롭게 일하고 있습니다.</span></p>
<ul data-nodeid=""143"">
<li data-nodeid=""144"">
<p data-nodeid=""145""><span class=""colour"" style=""color:rgb(40, 50, 60)"">자유로운 복장, 자유로운 연차/반차 사용</span></p>
</li>
<li data-nodeid=""146"">
<p data-nodeid=""147""><span class=""colour"" style=""color:rgb(40, 50, 60)"">부득이하게 야근 시 택시비 및 야근식대 기본!</span></p>
</li>
<li data-nodeid=""148"">
<p data-nodeid=""149""><span class=""colour"" style=""color:rgb(40, 50, 60)"">수평적이고 상호 존중하는 분위기</span></p>
</li>
</ul>
<p data-nodeid=""150""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)""><strong data-nodeid=""326"">✔ 채용절차는 이렇게 진행됩니다.</strong></span><br/>
1. 서류전형</p>
<ul data-nodeid=""151"">
<li data-nodeid=""152"">
<p data-nodeid=""153"">스펙터는 자유양식의 지원서를 받고 있습니다. 본인의 강점이 잘 드러나는 다양한 정보를 알려주세요. (필요에 따라 포트폴리오, Github 링크 등도 함께 전달해주세요.)</p>
</li>
</ul>
<p data-nodeid=""154""><br/>
- 서류 합격자에 한해 1차 인터뷰 전 스펙터 평판조회를 요청드립니다!</p>
<p data-nodeid=""155"">2. 1차 인터뷰</p>
<ul data-nodeid=""156"">
<li data-nodeid=""157"">
<p data-nodeid=""158""><span class=""colour"" style=""color:rgb(40, 50, 60)"">개발팀과 진행하는 직무 관련 인터뷰로, 미래의 팀원들을 미리 만나보실 수 있습니다.</span></p>
</li>
<li data-nodeid=""159"">
<p data-nodeid=""160""><span class=""colour"" style=""color:rgb(40, 50, 60)"">30분~1시간 가량 진행되며, 상황에 따라 화상면접으로 진행됩니다.</span></p>
</li>
</ul>
<p data-nodeid=""161""><span class=""colour"" style=""color:rgb(40, 50, 60)"">3. 2차 인터뷰</span></p>
<ul data-nodeid=""162"">
<li data-nodeid=""163"">
<p data-nodeid=""164""><span class=""colour"" style=""color:rgb(40, 50, 60)"">다른 직군의 팀원 및 경영진과 서로에 대해 조금 더 알아가는 시간입니다.</span></p>
</li>
<li data-nodeid=""165"">
<p data-nodeid=""166""><span class=""colour"" style=""color:rgb(40, 50, 60)"">서로 추구하는 가치관과 생각 등에 대해 이야기하는 시간으로 약 1시간 가량 진행됩니다.</span></p>
</li>
</ul>
<p data-nodeid=""167"">4. 최종합격</p>
<ul data-nodeid=""168"">
<li data-nodeid=""169"">
<p data-nodeid=""170""><span class=""colour"" style=""color:rgb(40, 50, 60)"">처우에 대해 최종적으로 협의 후, 입사일자를 결정합니다.</span></p>
</li>
</ul>
<p data-nodeid=""171""><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)""><strong data-nodeid=""368"">✔ 최고의 복지는 좋은 동료라고 합니다.</strong></span></p>
<p data-nodeid=""172""><span class=""colour"" style=""color:rgb(40, 50, 60)"">사실 회사생활이 힘든 이유는, 결국 사람 때문입니다.</span><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">‘조직 내에 꼰대가 없다면 내가 꼰대일 가능성이 높다’는 우스갯소리도 있을 정도니까요.</span></p>
<p data-nodeid=""173""><span class=""colour"" style=""color:rgb(40, 50, 60)"">스펙터에는 좋은 사람들이 모여 하루하루 즐겁게 일하고 있습니다.</span><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">하루 중 절반을 함께 보내는 사람들이 능력있고, 성실하고, 유쾌한 사람들이라는 것은 정말 행운인 것 같은데요. 좋은 동료들과 함께 으쌰으쌰 하다보면 '솔직히 재밌고 이게 사는거지' 싶은 순간이 많습니다.</span><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">저희 분위기 정말 좋은데.. 어떻게 말로는 표현이 안되네요.</span></p>
<p data-nodeid=""174""><span class=""colour"" style=""color:rgb(40, 50, 60)"">좋은 분들을 모셔서 함께 성장하고 싶습니다.</span><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">스펙터에 많은 관심 부탁드립니다!</span></p>
<p data-nodeid=""175""><span class=""colour"" style=""color:rgb(40, 50, 60)"">여기까지 읽으셨다면,</span><br/>
<span class=""colour"" style=""color:rgb(40, 50, 60)"">당신의 마음은 이미 스펙터에 (☞ﾟヮﾟ)☞</span></p>
</div></div></section><section><h5 class=""jC4vnWhzIi1RsyJP_5Qh"">개발 팀 &amp; 환경</h5><table class=""nuPUig5lujn1NwuQoScz""><tbody><!--v-if--><!--v-if--><tr class=""AHOUx7dj7rWH4LTQnPGM""><td>기술 스택</td><td>Amazon Web Services(AWS), GitHub, ReactJS, Django, Python, JavaScript</td></tr><!--v-if--><!--v-if--><!--v-if--></tbody></table></section><!--v-if--></div>","서울 강남구 테헤란로7길 22, (역삼동) ",상시 채용,23-03-18 17:15:21
1,210445,한화비전,"[3000, 4000]","[6, 12]","['Qt', 'C++', 'C']","['서버/백엔드', ' 시스템/네트워크', ' 임베디드 소프트웨어']","<div class=""yO7TZRtCO7sznD0Csuw_""><section><h5 class=""M7i0c3SgWr1QMhIricKz"">업무 소개</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""1""><span class=""colour"" style=""color:rgb(102, 104, 114)""><span class=""colour"" style=""color:rgb(239, 129, 50)"">🎵**Our Job (앞으로 저희와 함께하실 일들이에요)**🎵</span></span></p>
<ul data-nodeid=""2"">
<li data-nodeid=""3"">
<p data-nodeid=""4"">NVR 기능을 개발하고 성능 최적화를 진행해요.</p>
</li>
<li data-nodeid=""5"">
<p data-nodeid=""6"">카메라 영상/음성 수신, 저장, 검색, 네트웍 재전송 관련 기능 개발<br/>
- AI 카메라 연동 및 자체 AI 기능 개발</p>
</li>
<li data-nodeid=""7"">
<p data-nodeid=""8"">카메라, NVR 간 프로토콜 연동 개발을 해요.</p>
</li>
</ul>
<p data-nodeid=""9"">- 카메라 RTSP 영상, Event, AI Meta 등 수신 및 처리</p>
<ul data-nodeid=""10"">
<li data-nodeid=""11"">
<p data-nodeid=""12"">NVR, Viewer 간 프로토콜 연동 개발을 해요.</p>
</li>
<li data-nodeid=""13"">
<p data-nodeid=""14"">RTSP 영상, Event, AI Meta 등 송신<br/>
 - 당사 프로토콜 및 ONVIF 프로토콜 연동</p>
</li>
</ul>
<h3 data-nodeid=""15""><span class=""colour"" style=""color:rgb(239, 129, 50)"">🐾전형 절차 안내🐾</span></h3>
<h4 data-nodeid=""16"">서류전형 → 실무면접 → 임원면접 → 채용검진 → 최종결과발표</h4>
<p data-nodeid=""17"">* 채용시까지 서류모집이 진행되며, 접수된 이력서는 순차적으로 결과발표를 진행합니다 *</p>
</div></div></section><section><h5 class=""M7i0c3SgWr1QMhIricKz"">자격 조건</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""47""><br/>
<br/></p>
<h3 data-nodeid=""48""><span class=""colour"" style=""color:rgb(239, 129, 50)"">🥺Our Expectation (이런 분들을 찾고 있어요)🥺</span></h3>
<ul data-nodeid=""49"">
<li data-nodeid=""50"">
<p data-nodeid=""51"">Embeded Linux / Ubuntu 환경에서 App 개발을 해보신 분</p>
</li>
<li data-nodeid=""52"">
<p data-nodeid=""53"">C++, Network 프로그래밍이 능숙하신 분</p>
</li>
<li data-nodeid=""54"">
<p data-nodeid=""55"">유관 경험이 6년 이상인 분</p>
</li>
<li data-nodeid=""56"">
<p data-nodeid=""57""><span class=""colour"" style=""color:rgb(102, 104, 114)"">(우대)</span><span class=""colour"" style=""color:rgb(102, 104, 114)"">DVR, NVR SW 개발 경험</span></p>
</li>
<li data-nodeid=""58"">
<p data-nodeid=""59""><span class=""colour"" style=""color:rgb(102, 104, 114)"">(우대)</span>RTSP, ONVIF 사용하여 영상 송수신 개발한 경험이 있으신 분</p>
</li>
<li data-nodeid=""60"">
<p data-nodeid=""61""><span class=""colour"" style=""color:rgb(102, 104, 114)"">(우대)QT 개발 경험</span></p>
</li>
</ul>
</div></div></section><section><h5 class=""M7i0c3SgWr1QMhIricKz"">우대사항</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""84"">공통 응시 자격<br/>
     □ 연구실적, 경력사항 등 확인 가능한 포트폴리오 또는 경력기술서(PDF 파일) 첨부 가능<br/>
     □ 학사 이상, 관련 경력 각 공고 참조<br/>
     □ 해외여행에 결격사유가 없는 분(남성의 경우, 군필 또는 군 면제 해당인원)<br/>
     □ 국가등록장애인 및 국가보훈대상자는 관련법 및 내부규정에 의거하여 우대합니다.<br/>
     □ 입사지원서에 허위 기재가 있거나 제출서류가 허위로 판명되는 경우 채용이 취소될 수 있습니다.</p>
</div></div></section><section><!--v-if--><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""96""><span class=""colour"" style=""color:rgb(239, 129, 50)"">💪**Our team (오시게 될 팀을 소개해드려요)**💪</span></p>
<h4 data-nodeid=""97""><span class=""colour"" style=""color:rgb(239, 129, 50)""><span class=""colour"" style=""color:rgb(239, 129, 50)""><strong data-nodeid=""120"">백엔드SW개발</strong>팀</span>은 코덱 제어, Qt UI, HDD Manager, File Manager, 네트웍 수신/송신, 네트웍 프로토콜 (RTSP, ONVIF), P2P, 보안 업무 등 진행 등 장비 SW의 전반적인 부분을 다루고 있습니다. One-team으로 일하며 팀의 역량과 함께 발전하여 장비 SW 전문가로 성장할 수 있는 팀입니다.</span></h4>
<h3 data-nodeid=""98""><span class=""colour"" style=""color:rgb(239, 129, 50)"">🍀Our Culture (우리의 문화를 알려드려요)🍀</span></h3>
<p data-nodeid=""99""><br/>
<span class=""colour"" style=""color:rgb(102, 104, 114)"">🏠’가족’을 생각하는 문화🏠</span><br/>
<span class=""colour"" style=""color:rgb(102, 104, 114)"">다양한 복지제도와 행사를 통하여 건강한 가정을 지원합니다.</span><br/>
<span class=""colour"" style=""color:rgb(102, 104, 114)"">가족 초청 행사, 자녀 학자금 지원 제도, 아빠 휴가, 자녀 의료비 지원, 난임 시술 지원, 상조서비스 및 경조금/경조 휴가 지원, 본인/배우자 건강검진, 실비보험 등</span></p>
<p data-nodeid=""100""><span class=""colour"" style=""color:rgb(102, 104, 114)"">🤸‍♂️‘나’를 생각하는 문화🤸‍♂️</span><br/>
<span class=""colour"" style=""color:rgb(102, 104, 114)"">한화테크윈은 건강증진과 자기개발을 적극적으로 지원하고 있습니다.</span><br/>
<span class=""colour"" style=""color:rgb(102, 104, 114)"">복지포인트 지원, 하계휴가, 안식월 휴가, 자기개발 휴직, 직무/어학 교육 지원</span></p>
<p data-nodeid=""101""><span class=""colour"" style=""color:rgb(102, 104, 114)"">💃‘우리’를 생각하는 문화🕺</span><br/>
<span class=""colour"" style=""color:rgb(102, 104, 114)"">Team으로 하나되는 문화를 위하여 다음의 제도들을 운영합니다.</span><br/>
<span class=""colour"" style=""color:rgb(102, 104, 114)"">동호회 지원, 사내 스터디 지원, 장기근속 포상, 멘토-멘티제도 운영 등</span></p>
</div></div></section><!--v-if--><!--v-if--></div>",경기도 성남시 분당구 판교로319번길 6 (삼평동) ,상시 채용,23-03-18 17:16:50
2,210540,마드라스체크,"[4000, 8000]","[0, 3]","['Firebase', 'Kotlin', 'Git', 'Android']",['안드로이드'],"<div class=""yO7TZRtCO7sznD0Csuw_""><section><h5 class=""M7i0c3SgWr1QMhIricKz"">업무 소개</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""1"">• 플로우 / 플로우 엔터프라이즈 AOS App 개발<br/>
• Git을 이용한 코드 개발<br/>
• figma을 통한 디자인 리소스 관리<br/>
• Firebase를 통한 Crash / Push 관리</p>
</div></div></section><section><h5 class=""M7i0c3SgWr1QMhIricKz"">자격 조건</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""9"">• Kotlin 기반의 Android 개발 경험이 있는 분<br/>
• 긍정적인 커뮤니케이션 능력<br/>
• 타인의 의견을 잘 수렴하고, 자신의 의견도 잘 표출하실 수 있는 분<br/>
• 협업툴에 대한 관심이 있으신 분(Slack, Jira, Trello, Notion 등)</p>
<p data-nodeid=""10""><br/>
<strong data-nodeid=""35"">★ 공통질문 (자기소개서에 반드시 포함해주세요!!!)</strong><br/>
   1. 마드라스체크에서 어떤 일을 하고 싶으신가요?<br/>
   2. 회사의 성장과 개인의 성장 중 어디에 중점을 두시나요?<br/>
   3. 인생에서 가장 즐거웠던 일 또는 보람있었던 일은 무엇인가요?</p>
<p data-nodeid=""11""><br/>
<strong data-nodeid=""43"">★ 채용절차</strong><br/>
• 서류평가 → 개발과제 제출 → 실무인터뷰 → 컬쳐인터뷰 → 최종합격</p>
<p data-nodeid=""12"">•  신입/경력 여부와 상관없이 4개월의 수습기간을 가진 후 평가에 의해 정직원 채용여부가 결정됩니다.<br/>
•  수습기간 중 급여의 100%가 지급됩니다.<br/>
•  입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.<br/>
•  합격자를 대상으로 ""필수제출 정보""에 대한 개별안내가 이루어질 예정입니다.<br/>
•  국가유공자 및 장애인 등 취업보호대상자는 관계법령에 따라 우대합니다.<br/>
•  국가유공자 가산점 부여를 받기 위해서는 ‘취업지원 대상자 증명서’를 제출해야 합니다.<br/>
•  해외 국적자의 경우 한국어 커뮤니케이션이 원활하며 체류 자격 상 정규직 입사가 가능한 분을 대상으로 합니다.</p>
</div></div></section><section><h5 class=""M7i0c3SgWr1QMhIricKz"">우대사항</h5><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""61"">• MVVM 패턴 기반의 앱 개발에 익숙한 분<br/>
• 3rd party 라이브러리 분석/적용 능력<br/>
• 관련분야 인턴 및 경력<br/>
• Git을 통한 협업 및 코드 관리가 능숙한 분<br/>
• Rest API를 이해하고 활용이 가능한 분<br/>
• 오픈소스 라이브러리 경험이 있는 분<br/>
• 최신 개발 트렌드에 관심이 있는 분<br/>
• 개인 프로젝트를 진행해 보신 분 (포트폴리오 첨부)<br/>
※ 개인작업물 또는 공개 가능한 프로젝트가 있다면 파일 첨부 및 URL 기입</p>
</div></div></section><section><!--v-if--><div class=""markdown""><div class=""toastui-editor-contents"" style=""overflow-wrap: break-word;""><p data-nodeid=""79""><strong data-nodeid=""103"">[복지 및 혜택]</strong><br/>
• 탄력근무제 시행 (8시~11시 출근)<br/>
• 점심식대 지원<br/>
• 자기계발 전폭지원 : IT기기 및 소프트웨어 구매, 교육비, 체력단련비, 도서비 등<br/>
• 3년 근속 시 200만원 이상의 여행경비와 일주일의 리프레시 휴가<br/>
• 사내 카페테리아 이용 가능<br/>
• 전국 휴양시설 무료 이용<br/>
• 간식 무한 제공<br/>
• 주택전세/매매 자금 이자 또는 월세 지원</p>
</div></div></section><!--v-if--><!--v-if--></div>","서울 영등포구 영신로 220, (영등포동8가) KNK디지털타워 1409~1412호",23년 03월 28일 23:59까지,23-03-18 17:17:09
